login_success,failed_attempts,session_duration,hour,device_Android,device_Linux,device_MacOS,device_Windows,device_iOS,ip_1,ip_2,ip_3,ip_4,label,predicted_label,anomaly_score,risk_score
1.0,0.0,0.0082671247584281,0.8695652173913043,False,False,False,False,True,0.4715025906735751,0.2211055276381909,0.0039525691699604,0.3818897637795275,1,1,-0.10065019335474212,42.12
1.0,0.0,0.1100493880180373,0.6956521739130435,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.0354330708661417,0,0,0.0646246323750242,90.66
1.0,0.0,0.0170710757998711,0.8260869565217391,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.0,0,0,0.0428360238178816,84.26
1.0,0.0,0.0916899291389306,0.8695652173913043,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.3582677165354331,0,0,0.08136116502943125,95.58
1.0,0.0,0.1127335194331114,0.5652173913043478,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.7322834645669292,0,0,0.08992866413694028,98.09
1.0,0.0,0.0535752630448786,0.0869565217391304,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.8976377952755905,0,0,0.05785563851910702,88.67
1.0,0.0,0.1214301052179514,0.0869565217391304,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.8267716535433071,0,0,0.05159328367437732,86.83
1.0,0.0,0.1700665664590938,1.0,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.484251968503937,0,0,0.049216706942664834,86.13
1.0,0.0,0.140111659866867,0.4347826086956521,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.5708661417322834,0,0,0.08932977382237689,97.92
1.0,0.0,0.061412926776895,1.0,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.0393700787401574,0,0,0.021083019802998593,77.87
1.0,0.0,0.011488082456517,0.6956521739130435,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.5118110236220472,0,0,0.053140780773971996,87.29
1.0,0.0,0.1706033927421086,0.0434782608695652,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0,0.6220472440944882,0,0,0.02782113307433065,79.85
1.0,0.0,0.1358170496027485,0.4782608695652174,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.0748031496062992,0,0,0.06967222636915216,92.14
1.0,0.0,0.0178226325960919,0.3913043478260869,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.2559055118110236,0,0,0.05833479030276689,88.81
1.0,0.0,0.1447283659007945,1.0,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.2165354330708661,0,0,0.04589649039867405,85.16
1.0,0.0,0.081812325531458,1.0,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.2952755905511811,0,0,0.06313328515684657,90.22
1.0,0.0,0.0915825638823276,1.0,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.4133858267716535,0,0,0.046406039950214695,85.31
1.0,0.0,0.0243719132488726,0.0869565217391304,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.1299212598425196,0,0,0.03333277944146834,81.47
1.0,0.0,0.1908954262400687,0.3478260869565217,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.2992125984251969,0,0,0.04812560971493174,85.81
1.0,0.0,0.0414429890487438,0.9130434782608696,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.2440944881889764,0,0,0.05218479102242213,87.01
1.0,0.0,0.084818552716341,0.6521739130434783,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.0944881889763779,0,0,0.07975035119451812,95.1
1.0,0.0,0.0241571827356667,0.6521739130434783,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.2165354330708661,0,0,0.05502008040674755,87.84
1.0,0.0,0.1208932789349366,0.3913043478260869,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.374015748031496,0,0,0.08890025801543072,97.79
1.0,0.0,0.1125187889199055,0.0,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.4803149606299212,0,0,0.060671378027860046,89.5
1.0,0.0,0.0282370624865793,0.3043478260869565,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.610236220472441,0,0,0.061829877072639705,89.84
1.0,0.0,0.1235774103500107,0.217391304347826,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0,0.7125984251968503,0,0,0.06850764177184293,91.8
1.0,0.0,0.0483143654713334,0.7826086956521738,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.1850393700787401,0,0,0.06661187323474022,91.24
1.0,0.0,0.1206785484217307,0.3478260869565217,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.8188976377952756,0,0,0.07953305989589021,95.04
1.0,0.0,0.1415074082027056,0.5217391304347826,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0,0.889763779527559,0,0,0.04799942601666307,85.78
1.0,0.0,0.1587932145157826,0.8260869565217391,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.9881889763779528,0,0,0.013918714787802211,75.77
1.0,0.0,0.0325316727506978,0.9130434782608696,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.6220472440944882,0,0,0.05633775804864605,88.23
1.0,0.0,0.1421515997423234,0.1739130434782608,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.1417322834645669,0,0,0.05067414503274509,86.56
1.0,0.0,0.0588361606184238,0.6086956521739131,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.0944881889763779,0,0,0.061429922807909876,89.72
1.0,0.0,0.1299119604895855,0.8695652173913043,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0,0.4291338582677165,0,0,0.049741883796199315,86.29
1.0,0.0,0.1382864505046167,0.1304347826086956,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.1062992125984252,0,0,0.03221056993219518,81.14
1.0,0.0,0.0863216663087824,0.5652173913043478,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.1614173228346456,0,0,0.07738496448485938,94.41
1.0,0.0,0.0472407129053038,0.5652173913043478,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.5984251968503937,0,0,0.07710032307557291,94.32
1.0,0.0,0.0688211294824994,0.5217391304347826,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.905511811023622,0,0,0.05940348652186733,89.13
1.0,0.0,0.0940519647841958,0.3913043478260869,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.9645669291338582,0,0,0.03529738669682492,82.05
1.0,0.0,0.0139574833583852,0.0869565217391304,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.2322834645669291,0,0,0.019218292008656435,77.32
1.0,0.0,0.0101996993772815,0.9565217391304348,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.4291338582677165,0,0,0.060013827158291955,89.31
1.0,0.0,0.0386514923770667,0.7826086956521738,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.3070866141732283,0,0,0.08120992173914066,95.53
1.0,0.0,0.0388662228902727,0.217391304347826,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.2834645669291338,0,0,0.07545180227316844,93.84
1.0,0.0,0.0361820914751986,0.9565217391304348,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.4921259842519685,0,0,0.06112743942677212,89.63
1.0,0.0,0.0908310070861069,0.3478260869565217,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.0826771653543307,0,0,0.06555397887465769,90.93
1.0,0.0,0.0105217951470904,0.4347826086956521,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.2362204724409448,0,0,0.05781796810637835,88.66
1.0,0.0,0.1452651921838093,0.1304347826086956,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0,0.6929133858267716,0,0,0.03347516172282183,81.51
1.0,0.0,0.1048958557010951,0.8260869565217391,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.421259842519685,0,0,0.08773900358787623,97.45
1.0,0.0,0.1359244148593515,0.5217391304347826,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.8858267716535433,0,0,0.0680277154751181,91.66
1.0,0.0,0.1298045952329826,0.2608695652173913,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.3937007874015748,0,0,0.07519130830637738,93.76
1.0,0.0,0.1743611767232123,0.0869565217391304,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.326771653543307,0,0,0.034748428701677436,81.88
1.0,0.0,0.1642688426025338,0.0434782608695652,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.7204724409448819,0,0,0.032379790514041384,81.19
1.0,0.0,0.1591153102855916,0.3478260869565217,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0,0.6692913385826772,0,0,0.05399271155409435,87.54
1.0,0.0,0.0331758642903156,0.8260869565217391,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.0039370078740157,0,0,0.04577608347107631,85.12
1.0,0.0,0.0811681339918402,0.8695652173913043,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.0118110236220472,0,0,0.033919178279627926,81.64
1.0,0.0,0.119819626368907,0.0869565217391304,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.6259842519685039,0,0,0.054263768314214755,87.62
1.0,0.0,0.9367618638608548,0.8260869565217391,False,False,False,False,True,0.0,0.100502512562814,0.9644268774703556,0.0984251968503936,1,1,-0.22817073427244494,4.66
1.0,0.0,0.1263689070216877,0.5217391304347826,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.2204724409448819,0,0,0.07142317082165212,92.66
1.0,0.0,0.0158900579772385,0.5652173913043478,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.9409448818897638,0,0,0.032955773108371555,81.36
1.0,0.0,0.1155250161047885,0.5652173913043478,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.7952755905511811,0,0,0.06818424266270795,91.71
1.0,0.0,0.0688211294824994,0.3913043478260869,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.2086614173228346,0,0,0.0760444134769368,94.01
1.0,0.0,0.1153102855915825,0.2608695652173913,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.1811023622047244,0,0,0.07387075662464931,93.38
1.0,0.0,0.0977023835086965,0.0,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.9133858267716536,0,0,0.03168757007479478,80.99
1.0,0.0,0.1368907021687782,0.3913043478260869,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.405511811023622,0,0,0.06236312431195101,90.0
1.0,0.0,0.0498174790637749,0.0869565217391304,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.0078740157480314,0,0,0.0340092422029622,81.67
1.0,0.0,0.1536396821988404,0.6521739130434783,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.0236220472440944,0,0,0.035015600943114844,81.96
1.0,0.0,0.0346789778827571,0.3478260869565217,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.594488188976378,0,0,0.07013847666494744,92.28
1.0,0.0,0.0983465750483143,0.8695652173913043,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.6299212598425197,0,0,0.07292291240311921,93.1
1.0,0.0,0.0883616061842387,0.8695652173913043,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.9803149606299212,0,0,0.050368094491347715,86.47
1.0,0.0,0.1411853124328967,0.5217391304347826,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.6338582677165354,0,0,0.07234955124400361,92.93
1.0,0.0,0.1411853124328967,0.4347826086956521,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.610236220472441,0,0,0.08611292574030632,96.97
1.0,0.0,0.0470259823920979,0.217391304347826,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.9803149606299212,0,0,0.03478059373990339,81.89
1.0,0.0,0.0664590938372342,0.8695652173913043,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.9251968503937008,0,0,0.028731917244318228,80.12
1.0,0.0,0.1698518359458879,0.3913043478260869,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.5039370078740157,0,0,0.06440492904854778,90.6
1.0,0.0,0.1264762722782907,0.5217391304347826,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.1850393700787401,0,0,0.06859196980574744,91.83
1.0,0.0,0.1713549495383294,0.1304347826086956,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.3582677165354331,0,0,0.03306836554514103,81.39
1.0,0.0,0.0975950182520936,0.4347826086956521,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.8464566929133859,0,0,0.05236623725433359,87.06
1.0,0.0,0.1534249516856345,0.0869565217391304,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.9881889763779528,0,0,0.030329165888178522,80.59
1.0,0.0,0.1441915396177796,0.0869565217391304,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.6062992125984252,0,0,0.06547609503218271,90.91
1.0,0.0,0.0363968219884045,0.0869565217391304,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.389763779527559,0,0,0.06285029127628805,90.14
1.0,0.0,0.0580846038222031,0.7391304347826086,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.905511811023622,0,0,0.040496925283454166,83.57
1.0,0.0,0.1396821988404552,0.217391304347826,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.7795275590551181,0,0,0.07751401662555135,94.45
1.0,0.0,0.1183165127764655,0.8260869565217391,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.5748031496062992,0,0,0.07584817465653731,93.96
1.0,0.0,0.1389306420442344,0.3913043478260869,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.8582677165354331,0,0,0.062112874372354965,89.92
1.0,0.0,0.160833154391239,0.5217391304347826,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.6338582677165354,0,0,0.06353955765895958,90.34
1.0,0.0,0.0985613055615203,0.5217391304347826,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.84251968503937,0,0,0.08239211631387633,95.88
1.0,0.0,0.1499892634743397,0.3913043478260869,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.2322834645669291,0,0,0.07752874967567724,94.45
1.0,0.0,0.008481855271634,0.7826086956521738,False,False,False,False,True,0.5803108808290156,0.0050251256281407,0.9090909090909092,0.2283464566929134,1,1,-0.15489995654419375,26.18
1.0,0.0,0.1183165127764655,0.3913043478260869,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.3385826771653543,0,0,0.07831954447695699,94.68
1.0,0.0,0.1794073437835516,0.3478260869565217,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.8031496062992126,0,0,0.04581884598483332,85.14
1.0,0.0,0.1069357955765514,0.5217391304347826,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.8464566929133859,0,0,0.08046019279818456,95.31
1.0,0.0,0.0140648486149881,0.1739130434782608,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.2362204724409448,0,0,0.046762265128781844,85.41
1.0,0.0,0.0798797509126046,0.1304347826086956,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.8188976377952756,0,0,0.06786113533459265,91.61
1.0,0.0,0.0239424522224608,0.3478260869565217,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0,0.7086614173228346,0,0,0.05175688421982605,86.88
1.0,0.0,0.0599098131844535,0.3478260869565217,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.9173228346456692,0,0,0.05200025408679282,86.95
1.0,0.0,0.0297401760790208,0.3043478260869565,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0316205533596837,0.6259842519685039,0,0,0.07243326721343013,92.95
1.0,0.0,0.1279793858707322,0.2608695652173913,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.2559055118110236,0,0,0.07175167619306089,92.75
1.0,0.0,0.1393601030706463,0.1304347826086956,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0,0.7322834645669292,0,0,0.04350184414882785,84.46
1.0,0.0,0.1906806957268627,0.9130434782608696,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.7952755905511811,0,0,0.03223448029822851,81.15
1.0,0.0,0.0107365256602963,0.5217391304347826,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.1929133858267716,0,0,0.06403458401517498,90.49
1.0,0.0,0.0765514279579128,0.8260869565217391,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.8149606299212598,0,0,0.058898933149914456,88.98
1.0,0.0,0.1300193257461885,0.9130434782608696,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.7047244094488189,0,0,0.07569916233594093,93.91
1.0,0.0,0.0776250805239424,0.3478260869565217,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.1811023622047244,0,0,0.08185855693161831,95.72
1.0,0.0,0.1350654928065278,1.0,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.8976377952755905,0,0,0.03629483200654221,82.34
1.0,0.0,0.0083744900150311,0.8695652173913043,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.8582677165354331,0,0,0.03526114728247848,82.04
1.0,0.0,0.0821344213012669,0.4782608695652174,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.905511811023622,0,0,0.04916148613856308,86.12
1.0,0.0,0.0900794502898862,0.3043478260869565,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.1102362204724409,0,0,0.06951971551393554,92.1
1.0,0.0,0.014386944384797,0.6086956521739131,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0,0.7047244094488189,0,0,0.03726067267813277,82.62
1.0,0.0,0.1329181876744685,0.2608695652173913,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.7519685039370079,0,0,0.08185030000678928,95.72
1.0,0.0,0.0357526304487867,0.3043478260869565,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.8661417322834646,0,0,0.043197339904370746,84.37
1.0,0.0,0.1165986686708181,0.8695652173913043,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.9488188976377953,0,0,0.04224768397372053,84.09
1.0,0.0,0.0633455013957483,0.0434782608695652,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0316205533596837,0.8818897637795275,0,0,0.039755567259666336,83.36
1.0,0.0,0.0301696371054326,0.0434782608695652,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0237154150197628,0.0039370078740157,0,0,0.02271635601376687,78.35
1.0,0.0,0.0105217951470904,0.9565217391304348,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.3346456692913386,0,0,0.03477025565297576,81.89
1.0,0.0,0.1466609405196478,0.5652173913043478,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.7952755905511811,0,0,0.08648800905750914,97.08
1.0,0.0,0.1857418939231264,0.6086956521739131,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.9094488188976376,0,0,0.05168636138320276,86.86
1.0,0.0,0.073008374490015,0.4782608695652174,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.0511811023622047,0,0,0.061400019303754494,89.71
1.0,0.0,0.0301696371054326,0.5652173913043478,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.6299212598425197,0,0,0.05690220096673215,88.39
1.0,0.0,0.1048958557010951,0.217391304347826,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0316205533596837,0.4488188976377952,0,0,0.07705495216243269,94.31
1.0,0.0,0.0828859780974876,0.9130434782608696,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.1574803149606299,0,0,0.04862742946664772,85.96
1.0,0.0,0.1449430964140004,0.4347826086956521,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.6417322834645669,0,0,0.0783064319449801,94.68
1.0,0.0,0.0815975950182521,0.5217391304347826,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0,0.1732283464566929,0,0,0.0668609001575115,91.32
1.0,0.0,0.1918617135494953,0.2608695652173913,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0,0.889763779527559,0,0,0.007470778583919924,73.87
1.0,0.0,0.0151385011810178,0.6956521739130435,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.2440944881889764,0,0,0.05804665040234852,88.73
1.0,0.0,0.0504616706033927,0.8260869565217391,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.7086614173228346,0,0,0.05854361911006012,88.87
1.0,0.0,0.0479922697015245,0.0434782608695652,False,False,False,True,False,0.4715025906735751,0.2211055276381909,0.0039525691699604,0.3818897637795275,1,1,-0.09727476411725566,43.11
1.0,0.0,0.1359244148593515,0.9130434782608696,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.9094488188976376,0,0,0.03034009908317631,80.59
1.0,0.0,0.1386085462744256,0.7826086956521738,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.3110236220472441,0,0,0.07662265536439711,94.18
1.0,0.0,0.1850977023835087,0.0434782608695652,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.1496062992125984,0,0,0.032066650635681926,81.1
1.0,0.0,0.0575477775391883,0.7826086956521738,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.7755905511811023,0,0,0.06933750053957899,92.04
1.0,0.0,0.02608975735452,0.5217391304347826,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0316205533596837,0.0354330708661417,0,0,0.04863311436776224,85.96
1.0,0.0,0.1884260253382005,0.4782608695652174,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.3858267716535433,0,0,0.04602663811877772,85.2
1.0,0.0,0.1554648915610908,0.0,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0197628458498023,0.5078740157480315,0,0,0.04349816431389081,84.45
1.0,0.0,0.12862357741035,1.0,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.4488188976377952,0,0,0.055971715591539184,88.12
1.0,0.0,0.1102641185312433,0.5217391304347826,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.7480314960629921,0,0,0.08975356095616749,98.04
1.0,0.0,0.0254455658149023,0.0434782608695652,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0118577075098814,0.984251968503937,0,0,0.0017099546795781295,72.18
1.0,0.0,0.0566888554863646,0.217391304347826,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.6220472440944882,0,0,0.07565462784343013,93.9
1.0,0.0,0.1000644191539617,0.3043478260869565,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.1771653543307086,0,0,0.06971122824317172,92.15
1.0,0.0,0.0397251449430964,0.0,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0,0.8110236220472441,0,0,0.024137699385472777,78.77
1.0,0.0,0.0851406484861498,0.3043478260869565,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.0078740157480314,0,0,0.04378849020368586,84.54
1.0,0.0,0.1089757354520077,0.5217391304347826,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.468503937007874,0,0,0.07860941720904141,94.77
1.0,0.0,0.1882112948249946,0.8260869565217391,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0,0.0354330708661417,0,0,0.011198083365454248,74.97
1.0,0.0,0.1843461455872879,0.217391304347826,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.7755905511811023,0,0,0.03732648483015155,82.64
1.0,0.0,0.160618423878033,0.5652173913043478,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.326771653543307,0,0,0.06012835104659686,89.34
1.0,0.0,0.0194331114451363,0.0434782608695652,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.889763779527559,0,0,0.03143911265842958,80.91
1.0,0.0,0.0265192183809319,0.217391304347826,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.0472440944881889,0,0,0.03501580562667639,81.96
1.0,0.0,0.1619068069572686,0.8260869565217391,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.8070866141732284,0,0,0.051509100307319367,86.81
1.0,0.0,0.1098346575048314,0.3043478260869565,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0079051383399209,0.8385826771653543,0,0,0.05201935358787535,86.96
1.0,0.0,0.1790852480137427,0.0434782608695652,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0355731225296442,0.1811023622047244,0,0,0.026086874684585037,79.34
1.0,0.0,0.1031780115954477,0.8260869565217391,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0316205533596837,0.0629921259842519,0,0,0.06283172374010687,90.13
1.0,0.0,0.1040369336482714,0.9565217391304348,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.6653543307086615,0,0,0.06568804945583678,90.97
1.0,0.0,0.1321666308782478,0.6086956521739131,False,True,False,False,False,0.9430051813471504,0.8442211055276382,0.0276679841897233,0.8385826771653543,0,0,0.062510095014981,90.04
1.0,0.0,0.105110586214301,0.5652173913043478,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0316205533596837,0.4094488188976378,0,0,0.0882528096768933,97.6
1.0,0.0,0.1358170496027485,0.1304347826086956,False,False,True,False,False,0.9430051813471504,0.8442211055276382,0.0158102766798418,0.4566929133858268,0,0,0.07358503277641981,93.29
1.0,0.0,0.0980244792785054,0.6956521739130435,True,False,False,False,False,0.9430051813471504,0.8442211055276382,0.0039525691699604,0.8031496062992126,0,0,0.05907149651392235,89.03
1.0,0.0,0.1835945887910672,0.6086956521739131,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0316205533596837,0.0787401574803149,0,0,0.037222193228683975,82.61
1.0,0.0,0.1174575907236418,0.4347826086956521,False,False,False,False,True,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.6456692913385826,0,0,0.08185149712761453,95.72
1.0,0.0,0.0827786128408847,0.217391304347826,False,False,False,True,False,0.9430051813471504,0.8442211055276382,0.0395256916996047,0.4921259842519685,0,0,0.06797951881833003,91.65
