timestamp,user_id,ip,device_type,login_success,failed_attempts,location,session_duration,label
2025-12-05 18:27:01.290146,user_048,192.168.5.80,Linux,1,0,Sri Lanka,1296,normal
2025-11-29 22:44:13.290146,user_040,192.168.3.126,iOS,1,0,UK,342,normal
2025-12-02 23:57:46.290146,user_036,192.168.9.21,MacOS,1,0,Australia,945,normal
2025-12-06 21:56:33.297780,user_007,203.0.195.142,Android,0,17,Unknown,11,anomalous
2025-12-03 14:12:51.290146,user_048,192.168.0.196,Linux,1,0,USA,1785,normal
2025-12-06 15:23:04.290146,user_040,192.168.6.240,MacOS,1,0,Australia,487,normal
2025-12-03 23:48:18.290146,user_030,192.168.0.108,Android,1,0,India,856,normal
2025-12-05 05:25:55.290146,user_025,192.168.6.120,iOS,1,0,Sri Lanka,303,normal
2025-12-02 10:45:14.290146,user_047,192.168.1.168,Windows,1,0,India,1611,normal
2025-12-04 05:11:21.290146,user_041,192.168.4.102,Android,1,0,Australia,823,normal
2025-12-04 02:17:07.290146,user_006,192.168.3.137,Windows,1,0,USA,440,normal
2025-11-29 21:08:32.290146,user_046,192.168.3.241,iOS,1,0,Australia,1531,normal
2025-12-03 13:21:34.290146,user_049,192.168.9.106,Linux,1,0,Sri Lanka,1335,normal
2025-11-30 06:48:27.290146,user_017,192.168.9.231,MacOS,1,0,USA,850,normal
2025-12-02 09:16:40.290146,user_008,192.168.1.160,Windows,1,0,Australia,1395,normal
2025-12-06 12:47:27.290146,user_010,192.168.0.45,iOS,1,0,UK,765,normal
2025-11-29 20:56:58.290146,user_026,192.168.6.175,Windows,1,0,Australia,1581,normal
2025-12-04 21:37:31.290146,user_032,192.168.6.93,Linux,1,0,India,1683,normal
2025-12-04 04:07:29.290146,user_002,192.168.5.147,MacOS,1,0,Sri Lanka,480,normal
2025-12-01 10:46:34.290146,user_028,192.168.7.58,Linux,1,0,UK,1797,normal
2025-12-02 08:46:10.290146,user_013,192.168.0.65,Windows,1,0,India,1429,normal
2025-12-01 18:16:13.290146,user_036,192.168.8.185,Windows,1,0,Australia,1789,normal
2025-11-29 23:54:14.290146,user_021,192.168.4.31,Linux,1,0,Sri Lanka,75,normal
2025-11-30 21:49:16.290146,user_033,192.168.4.138,Linux,1,0,Australia,1059,normal
2025-12-05 00:27:15.290146,user_016,192.168.9.71,iOS,1,0,Sri Lanka,1399,normal
2025-11-30 02:23:41.290146,user_043,192.168.8.62,Android,1,0,USA,912,normal
2025-12-03 11:32:57.290146,user_019,192.168.3.169,MacOS,1,0,India,463,normal
2025-12-06 03:57:55.290146,user_014,192.168.5.129,iOS,1,0,UK,1039,normal
2025-12-03 01:56:16.290146,user_037,192.168.5.167,iOS,1,0,USA,1688,normal
2025-12-04 14:44:33.290146,user_047,192.168.8.80,Linux,1,0,Australia,1132,normal
2025-12-03 14:43:41.290146,user_050,192.168.6.77,Linux,1,0,India,659,normal
2025-12-01 17:55:51.290146,user_004,192.168.4.151,Android,1,0,Sri Lanka,1157,normal
2025-11-30 20:14:35.290146,user_048,192.168.9.92,iOS,1,0,USA,265,normal
2025-11-30 17:03:10.290146,user_033,192.168.8.225,Linux,1,0,Sri Lanka,1434,normal
2025-11-30 05:54:32.290146,user_009,192.168.8.146,Windows,1,0,USA,1428,normal
2025-12-02 15:40:02.290146,user_015,192.168.6.189,iOS,1,0,UK,1110,normal
2025-12-04 01:06:35.290146,user_049,192.168.3.57,Windows,1,0,USA,710,normal
2025-12-01 04:25:59.290146,user_002,192.168.1.130,MacOS,1,0,India,1354,normal
2025-12-02 17:55:09.290146,user_050,192.168.7.97,Windows,1,0,UK,487,normal
2025-12-06 05:06:14.290146,user_016,192.168.4.229,MacOS,1,0,Australia,1763,normal
2025-12-02 08:22:24.290146,user_037,192.168.3.115,MacOS,1,0,Sri Lanka,744,normal
2025-12-03 05:49:50.290146,user_022,192.168.7.128,iOS,1,0,India,468,normal
2025-12-06 23:22:33.297780,user_027,203.0.119.132,Android,0,22,Unknown,9,anomalous
2025-12-04 12:58:20.290146,user_046,192.168.6.233,Windows,1,0,Sri Lanka,1780,normal
2025-12-04 04:39:19.290146,user_019,192.168.7.141,Android,1,0,Sri Lanka,677,normal
2025-12-05 15:47:39.290146,user_030,192.168.3.160,iOS,1,0,Sri Lanka,1763,normal
2025-11-30 18:03:59.290146,user_021,192.168.7.150,Linux,1,0,UK,986,normal
2025-11-30 21:42:49.290146,user_002,192.168.0.225,Windows,1,0,India,596,normal
2025-12-02 12:28:59.290146,user_040,192.168.6.203,MacOS,1,0,Australia,1397,normal
2025-11-30 03:03:16.290146,user_040,192.168.10.34,iOS,1,0,USA,809,normal
2025-11-29 23:51:10.290146,user_022,192.168.9.126,Linux,1,0,India,1747,normal
2025-12-05 16:10:33.290146,user_032,192.168.5.168,MacOS,1,0,Sri Lanka,493,normal
2025-12-01 20:50:37.290146,user_024,192.168.3.78,iOS,1,0,Sri Lanka,1330,normal
2025-12-03 18:31:55.290146,user_018,192.168.3.79,iOS,1,0,UK,365,normal
2025-12-05 02:21:24.290146,user_035,192.168.5.79,Android,1,0,USA,1529,normal
2025-11-29 23:45:46.290146,user_012,192.168.6.25,Linux,1,0,USA,1729,normal
2025-12-01 17:38:30.290146,user_012,192.168.7.197,iOS,1,0,UK,783,normal
2025-12-06 10:36:03.290146,user_003,192.168.5.156,Windows,1,0,USA,1320,normal
2025-12-04 22:04:51.290146,user_002,192.168.3.82,iOS,1,0,UK,764,normal
2025-12-05 06:44:04.290146,user_001,192.168.3.36,Android,1,0,India,152,normal
2025-12-05 03:26:24.290146,user_025,192.168.1.110,Windows,1,0,Sri Lanka,1198,normal
2025-12-02 01:45:07.290146,user_008,192.168.1.24,iOS,1,0,UK,606,normal
2025-11-30 08:07:22.290146,user_003,192.168.6.53,MacOS,1,0,USA,1693,normal
2025-12-05 15:04:18.290146,user_019,192.168.3.172,Windows,1,0,India,1089,normal
2025-12-01 21:21:36.290146,user_020,192.168.0.112,Linux,1,0,India,675,normal
2025-12-04 07:39:28.290146,user_049,192.168.2.3,Linux,1,0,USA,798,normal
2025-12-04 15:55:53.290146,user_044,192.168.8.70,Windows,1,0,USA,709,normal
2025-12-01 12:15:28.290146,user_019,192.168.1.161,Windows,1,0,Sri Lanka,537,normal
2025-12-04 13:13:54.290146,user_016,192.168.6.163,Windows,1,0,Australia,1600,normal
2025-12-05 15:50:08.290146,user_036,192.168.1.164,Windows,1,0,UK,582,normal
2025-11-30 19:20:50.290146,user_014,192.168.9.208,Android,1,0,Sri Lanka,718,normal
2025-12-01 21:08:04.290146,user_016,192.168.4.131,Linux,1,0,UK,1484,normal
2025-11-30 15:37:12.290146,user_015,192.168.9.178,Windows,1,0,UK,1413,normal
2025-11-30 03:31:07.290146,user_018,192.168.1.3,Linux,1,0,Sri Lanka,880,normal
2025-11-30 11:45:18.290146,user_048,192.168.0.137,MacOS,1,0,Sri Lanka,1671,normal
2025-12-02 19:32:15.290146,user_035,192.168.1.208,iOS,1,0,USA,1320,normal
2025-12-06 00:57:08.290146,user_026,192.168.3.219,Windows,1,0,India,927,normal
2025-12-04 19:26:54.290146,user_012,192.168.6.76,Android,1,0,Australia,1372,normal
2025-12-04 16:34:15.290146,user_006,192.168.10.20,Android,1,0,Australia,1727,normal
2025-12-05 05:30:48.290146,user_007,192.168.5.90,Linux,1,0,UK,578,normal
2025-12-02 06:54:55.290146,user_045,192.168.6.45,Windows,1,0,UK,1688,normal
2025-12-05 08:05:42.290146,user_005,192.168.0.74,Windows,1,0,USA,623,normal
2025-12-04 03:01:00.290146,user_038,192.168.0.187,Windows,1,0,UK,1303,normal
2025-12-04 19:15:50.290146,user_018,192.168.1.51,MacOS,1,0,India,1032,normal
2025-12-01 03:21:41.290146,user_020,192.168.3.166,Android,1,0,Australia,945,normal
2025-12-03 20:26:27.290146,user_040,192.168.3.204,MacOS,1,0,Australia,1701,normal
2025-12-01 16:50:36.290146,user_046,192.168.9.82,Android,1,0,Australia,1662,normal
2025-12-03 18:03:41.290146,user_044,192.168.4.55,Linux,1,0,USA,1101,normal
2025-12-04 14:51:14.290146,user_041,192.168.4.1,MacOS,1,0,UK,467,normal
2025-12-04 02:23:55.290146,user_034,192.168.1.28,Android,1,0,Australia,717,normal
2025-12-02 08:32:12.290146,user_028,192.168.7.215,Android,1,0,India,1772,normal
2025-12-02 03:47:14.290146,user_014,192.168.4.201,iOS,1,0,USA,233,normal
2025-12-05 19:03:45.290146,user_013,192.168.0.82,MacOS,1,0,UK,1676,normal
2025-12-02 07:41:30.290146,user_008,192.168.2.97,Linux,1,0,UK,806,normal
2025-12-01 09:31:04.290146,user_033,192.168.9.247,Windows,1,0,Australia,1544,normal
2025-12-06 09:12:55.290146,user_023,192.168.5.233,Windows,1,0,Australia,933,normal
2025-12-04 06:49:33.290146,user_004,192.168.2.6,Windows,1,0,Australia,1376,normal
2025-12-01 11:40:13.290146,user_025,192.168.7.194,Linux,1,0,India,1572,normal
2025-11-30 19:43:37.290146,user_007,192.168.0.127,Linux,1,0,UK,787,normal
2025-12-06 20:34:33.297780,user_016,101.44.1.98,iOS,1,0,Unknown,82,anomalous
2025-12-03 09:45:03.290146,user_007,192.168.7.220,MacOS,1,0,India,1268,normal
2025-12-03 18:40:28.290146,user_048,192.168.6.23,iOS,1,0,Australia,405,normal
2025-12-05 06:48:41.290146,user_009,192.168.8.168,Windows,1,0,USA,841,normal
2025-11-30 06:21:49.290146,user_044,192.168.8.119,Linux,1,0,USA,1493,normal
2025-12-05 06:33:51.290146,user_043,192.168.5.129,Linux,1,0,India,317,normal
2025-12-06 10:07:03.290146,user_029,192.168.10.230,MacOS,1,0,UK,1769,normal
2025-12-04 16:27:13.290146,user_028,192.168.7.221,Linux,1,0,UK,1299,normal
2025-12-04 13:42:44.290146,user_047,192.168.10.83,Android,1,0,India,1160,normal
2025-12-03 05:07:37.290146,user_025,192.168.7.47,Android,1,0,USA,1429,normal
2025-12-05 22:21:58.290146,user_034,192.168.4.192,MacOS,1,0,USA,1775,normal
2025-11-30 22:11:13.290146,user_003,192.168.7.171,Windows,1,0,Sri Lanka,1195,normal
2025-11-29 19:32:14.290146,user_037,192.168.3.128,Windows,1,0,India,1186,normal
2025-12-04 17:59:17.290146,user_030,192.168.0.193,Windows,1,0,USA,1293,normal
2025-12-03 23:16:03.290146,user_043,192.168.6.156,Android,1,0,UK,817,normal
2025-11-30 05:02:18.290146,user_047,192.168.7.5,Linux,1,0,UK,1171,normal
2025-12-06 05:26:36.290146,user_046,192.168.10.3,Android,1,0,UK,1766,normal
2025-11-30 00:22:54.290146,user_023,192.168.4.254,iOS,1,0,USA,1404,normal
2025-11-29 20:59:40.290146,user_008,192.168.7.19,Linux,1,0,USA,1787,normal
2025-11-30 18:23:04.290146,user_047,192.168.4.14,Windows,1,0,USA,1516,normal
2025-12-05 07:46:03.290146,user_016,192.168.9.215,Android,1,0,USA,134,normal
2025-11-30 01:54:15.290146,user_013,192.168.3.153,MacOS,1,0,UK,630,normal
2025-12-03 10:57:57.290146,user_037,192.168.7.146,iOS,1,0,UK,1310,normal
2025-11-30 03:52:20.290146,user_049,192.168.8.207,iOS,1,0,UK,1747,normal
2025-12-06 12:45:30.290146,user_020,192.168.1.92,iOS,1,0,UK,1507,normal
2025-12-06 22:47:33.297780,user_037,122.1.86.120,Windows,1,0,Russia,75,anomalous
2025-12-04 01:07:52.290146,user_041,192.168.1.104,Linux,1,0,Sri Lanka,440,normal
2025-12-05 15:36:08.290146,user_019,192.168.0.82,Linux,1,0,India,1075,normal
2025-12-06 06:34:22.290146,user_026,192.168.10.2,Windows,1,0,India,1723,normal
2025-12-03 23:48:28.290146,user_014,192.168.10.11,Android,1,0,Australia,577,normal
2025-11-30 20:30:14.290146,user_009,192.168.8.6,Android,1,0,USA,1543,normal
2025-11-29 20:48:21.290146,user_034,192.168.6.115,Windows,1,0,Australia,185,normal
2025-12-01 12:17:23.290146,user_004,192.168.8.10,Linux,1,0,UK,248,normal
2025-11-30 05:35:39.290146,user_036,192.168.8.14,MacOS,1,0,India,1186,normal
2025-12-06 17:39:33.297780,user_024,10.20.81.128,iOS,1,0,USA,9212,anomalous
2025-12-03 04:10:56.290146,user_041,192.168.2.119,iOS,1,0,Sri Lanka,203,normal
2025-12-05 12:23:47.290146,user_014,192.168.8.144,Windows,1,0,Sri Lanka,1469,normal
2025-12-03 09:37:27.290146,user_048,192.168.0.51,Android,1,0,UK,882,normal
2025-12-05 12:58:04.290146,user_046,192.168.0.227,Windows,1,0,India,1323,normal
2025-12-07 00:23:33.297780,user_050,203.0.180.43,Android,0,20,Unknown,15,anomalous
2025-12-01 02:57:22.290146,user_005,192.168.8.102,Windows,1,0,UK,975,normal
2025-12-06 11:50:17.290146,user_022,192.168.3.231,Android,1,0,Australia,770,normal
2025-12-03 04:30:46.290146,user_009,192.168.3.93,Windows,1,0,USA,881,normal
2025-12-03 19:25:14.290146,user_030,192.168.1.248,iOS,1,0,UK,1329,normal
2025-12-05 04:16:46.290146,user_030,192.168.4.139,iOS,1,0,USA,1728,normal
2025-12-05 16:08:11.290146,user_025,192.168.0.81,Android,1,0,Australia,862,normal
2025-12-05 00:42:03.290146,user_001,192.168.7.57,Android,1,0,Sri Lanka,1524,normal
2025-12-02 12:44:53.290146,user_009,192.168.9.57,Windows,1,0,India,1182,normal
2025-11-29 19:58:26.290146,user_015,192.168.10.174,MacOS,1,0,UK,878,normal
2025-12-04 01:13:50.290146,user_029,192.168.10.253,Windows,1,0,Australia,1193,normal
2025-12-06 11:25:42.290146,user_012,192.168.6.89,Linux,1,0,India,1192,normal
2025-12-01 06:43:57.290146,user_013,192.168.10.72,iOS,1,0,Sri Lanka,861,normal
2025-12-02 02:01:06.290146,user_017,192.168.6.252,MacOS,1,0,Australia,1434,normal
2025-12-01 05:39:24.290146,user_041,192.168.3.1,Linux,1,0,UK,1664,normal
2025-12-01 06:28:21.290146,user_018,192.168.1.235,MacOS,1,0,Sri Lanka,655,normal
2025-12-02 05:19:59.290146,user_040,192.168.10.198,iOS,1,0,UK,1722,normal
2025-12-06 04:45:49.290146,user_002,192.168.0.163,Windows,1,0,Sri Lanka,1616,normal
2025-12-02 15:43:44.290146,user_006,192.168.1.132,iOS,1,0,Australia,101,normal
2025-12-06 05:44:20.290146,user_013,192.168.7.13,MacOS,1,0,USA,915,normal
2025-12-03 21:21:13.290146,user_023,192.168.9.145,MacOS,1,0,USA,674,normal
2025-12-02 12:28:25.290146,user_045,192.168.5.50,MacOS,1,0,Sri Lanka,105,normal
2025-12-06 08:20:14.290146,user_047,192.168.1.175,MacOS,1,0,Australia,1650,normal
2025-12-05 08:08:27.290146,user_035,192.168.9.75,iOS,1,0,UK,92,normal
2025-12-02 02:11:22.290146,user_038,192.168.6.44,Windows,1,0,Australia,1264,normal
2025-12-06 22:46:33.297780,user_015,122.1.254.16,Windows,1,0,Russia,80,anomalous
2025-11-30 13:22:03.290146,user_006,192.168.4.211,Linux,1,0,USA,1689,normal
2025-12-03 08:22:09.290146,user_009,192.168.0.171,Android,1,0,UK,1487,normal
2025-12-05 08:55:08.290146,user_049,192.168.1.136,Windows,1,0,USA,937,normal
2025-11-30 21:24:02.290146,user_002,192.168.5.25,MacOS,1,0,USA,924,normal
2025-12-02 16:05:26.290146,user_035,192.168.4.157,Linux,1,0,USA,459,normal
2025-12-06 21:10:33.297780,user_050,203.0.175.36,Windows,0,16,Unknown,10,anomalous
2025-12-06 19:10:33.297780,user_021,185.199.108.1,Windows,1,0,Unknown,132,anomalous
2025-12-01 22:38:58.290146,user_014,192.168.6.15,iOS,1,0,UK,803,normal
2025-11-30 18:54:54.290146,user_012,192.168.7.48,Android,1,0,Australia,455,normal
2025-11-30 00:59:33.290146,user_018,192.168.7.207,Windows,1,0,USA,523,normal
2025-12-01 18:45:08.290146,user_015,192.168.7.168,Windows,1,0,Australia,798,normal
2025-12-01 02:43:28.290146,user_026,192.168.3.34,Windows,1,0,Sri Lanka,232,normal
2025-12-04 02:51:49.290146,user_033,192.168.3.10,iOS,1,0,Australia,775,normal
2025-12-04 02:58:17.290146,user_010,192.168.4.207,Android,1,0,UK,316,normal
2025-11-30 17:15:23.290146,user_002,192.168.4.212,iOS,1,0,UK,602,normal
2025-12-04 17:07:37.290146,user_029,192.168.4.161,iOS,1,0,Sri Lanka,1320,normal
2025-12-06 21:14:33.297780,user_010,203.0.113.147,Windows,0,18,Unknown,17,anomalous
2025-12-05 03:08:51.290146,user_038,192.168.8.87,Linux,1,0,Sri Lanka,1348,normal
2025-11-30 20:15:38.290146,user_023,192.168.2.65,iOS,1,0,Sri Lanka,428,normal
2025-12-03 11:12:09.290146,user_004,192.168.0.155,Windows,1,0,UK,1126,normal
2025-12-05 01:59:24.290146,user_050,192.168.1.12,Windows,1,0,UK,924,normal
2025-12-06 22:52:33.297780,user_035,122.1.93.34,iOS,1,0,Russia,144,anomalous
2025-11-30 05:30:58.290146,user_032,192.168.1.179,Android,1,0,Australia,866,normal
2025-11-30 03:21:57.290146,user_031,192.168.2.209,MacOS,1,0,Australia,749,normal
2025-12-03 16:25:49.290146,user_040,192.168.1.131,Android,1,0,USA,112,normal
2025-12-02 13:40:59.290146,user_036,192.168.1.152,Windows,1,0,India,1449,normal
2025-12-04 16:37:08.290146,user_014,192.168.0.228,Windows,1,0,Sri Lanka,740,normal
2025-12-04 16:31:15.290146,user_030,192.168.7.86,MacOS,1,0,Sri Lanka,566,normal
2025-12-01 18:02:13.290146,user_005,192.168.6.166,iOS,1,0,Australia,1347,normal
2025-12-02 09:45:52.290146,user_016,192.168.1.5,Android,1,0,Sri Lanka,884,normal
2025-12-06 13:46:32.290146,user_047,192.168.2.220,MacOS,1,0,USA,1449,normal
2025-11-30 00:45:12.290146,user_031,192.168.3.233,iOS,1,0,UK,915,normal
2025-12-06 20:28:33.297780,user_047,185.199.108.1,MacOS,1,0,Unknown,330,anomalous
2025-12-02 16:02:24.290146,user_041,192.168.1.11,Windows,1,0,USA,1449,normal
2025-12-03 15:08:58.290146,user_030,192.168.0.175,Android,1,0,USA,938,normal
2025-12-04 04:38:12.290146,user_026,192.168.10.136,iOS,1,0,USA,909,normal
2025-12-06 00:10:14.290146,user_038,192.168.5.176,Linux,1,0,UK,924,normal
2025-12-04 17:16:29.290146,user_006,192.168.7.22,Linux,1,0,India,1688,normal
2025-12-01 01:54:59.290146,user_029,192.168.10.190,Windows,1,0,India,1581,normal
2025-12-06 08:01:26.290146,user_021,192.168.5.239,Windows,1,0,Australia,462,normal
2025-12-01 14:45:33.290146,user_043,192.168.0.180,Android,1,0,USA,139,normal
2025-11-30 17:39:47.290146,user_006,192.168.10.48,Windows,1,0,Sri Lanka,1622,normal
2025-12-02 04:46:21.290146,user_009,192.168.5.11,iOS,1,0,India,565,normal
2025-11-30 15:56:35.290146,user_046,192.168.3.51,MacOS,1,0,India,1460,normal
2025-12-01 00:12:41.290146,user_012,192.168.8.131,MacOS,1,0,UK,426,normal
2025-12-02 21:59:35.290146,user_016,192.168.0.162,iOS,1,0,UK,975,normal
2025-12-04 07:41:35.290146,user_040,192.168.6.118,Windows,1,0,USA,981,normal
2025-12-02 12:35:31.290146,user_023,192.168.9.61,iOS,1,0,USA,624,normal
2025-12-06 13:01:33.290146,user_030,192.168.0.42,Android,1,0,Australia,1774,normal
2025-12-01 08:35:29.290146,user_002,192.168.3.95,MacOS,1,0,UK,677,normal
2025-12-05 21:06:30.290146,user_041,192.168.10.165,iOS,1,0,UK,487,normal
2025-12-02 05:58:05.290146,user_034,192.168.4.194,Android,1,0,UK,507,normal
2025-12-05 14:39:57.290146,user_013,192.168.2.222,Android,1,0,USA,1428,normal
2025-11-30 18:36:53.290146,user_038,192.168.0.97,Windows,1,0,USA,1669,normal
2025-12-01 15:21:34.290146,user_040,192.168.5.228,MacOS,1,0,USA,1050,normal
2025-11-29 19:25:53.290146,user_044,192.168.2.2,MacOS,1,0,Sri Lanka,314,normal
2025-12-05 13:47:21.290146,user_010,192.168.3.177,iOS,1,0,USA,1468,normal
2025-12-03 20:21:39.290146,user_008,192.168.10.99,Linux,1,0,Sri Lanka,1393,normal
2025-12-07 01:01:33.297780,user_026,101.44.1.98,Windows,1,0,Unknown,452,anomalous
2025-12-05 07:47:07.290146,user_029,192.168.7.57,iOS,1,0,Australia,1233,normal
2025-12-01 12:59:58.290146,user_043,192.168.2.185,MacOS,1,0,USA,79,normal
2025-11-30 19:43:08.290146,user_027,192.168.0.18,Android,1,0,India,1385,normal
2025-12-02 07:25:32.290146,user_016,192.168.3.134,Windows,1,0,Australia,1365,normal
2025-12-05 02:41:22.290146,user_020,192.168.4.138,Android,1,0,Australia,1397,normal
2025-12-04 22:11:24.290146,user_044,192.168.4.194,Linux,1,0,UK,1218,normal
2025-12-05 14:11:18.290146,user_026,192.168.8.21,iOS,1,0,India,1715,normal
2025-12-02 20:41:11.290146,user_011,192.168.10.171,Android,1,0,India,236,normal
2025-12-02 05:54:15.290146,user_018,192.168.8.105,MacOS,1,0,Australia,1589,normal
2025-12-05 16:03:39.290146,user_024,192.168.10.110,iOS,1,0,Australia,445,normal
2025-12-01 00:16:13.290146,user_017,192.168.5.126,iOS,1,0,USA,912,normal
2025-12-01 10:43:07.290146,user_002,192.168.10.77,iOS,1,0,India,1599,normal
2025-12-01 06:24:49.290146,user_011,192.168.4.250,iOS,1,0,USA,283,normal
2025-12-01 14:11:45.290146,user_007,192.168.0.23,MacOS,1,0,UK,747,normal
2025-12-03 06:00:54.290146,user_027,192.168.3.49,Windows,1,0,Australia,1771,normal
2025-12-04 07:02:20.290146,user_016,192.168.7.149,iOS,1,0,UK,1041,normal
2025-12-03 12:52:53.290146,user_031,192.168.2.15,MacOS,1,0,Australia,889,normal
2025-12-01 09:37:26.290146,user_010,192.168.8.53,Linux,1,0,USA,384,normal
2025-12-03 09:19:00.290146,user_001,192.168.2.115,Linux,1,0,Australia,143,normal
2025-12-06 22:19:33.297780,user_047,203.0.244.238,Android,0,23,Unknown,5,anomalous
2025-12-05 09:07:14.290146,user_040,192.168.7.190,Linux,1,0,USA,1065,normal
2025-12-04 06:20:02.290146,user_034,192.168.5.231,MacOS,1,0,India,920,normal
2025-12-04 08:47:54.290146,user_049,192.168.5.146,iOS,1,0,Australia,1504,normal
2025-12-06 23:28:33.297780,user_040,10.20.114.223,Android,1,0,USA,8612,anomalous
2025-12-01 00:19:05.290146,user_040,192.168.0.156,Windows,1,0,Australia,1111,normal
2025-11-29 21:33:35.290146,user_044,192.168.5.128,Android,1,0,USA,1407,normal
2025-12-01 03:59:57.290146,user_024,192.168.1.91,MacOS,1,0,India,201,normal
2025-12-03 23:19:21.290146,user_050,192.168.10.37,iOS,1,0,USA,1249,normal
2025-11-29 22:32:42.290146,user_039,192.168.2.174,Android,1,0,Australia,84,normal
2025-12-06 18:08:33.297780,user_020,185.199.108.1,Android,1,0,Unknown,607,anomalous
2025-12-03 04:08:11.290146,user_044,192.168.5.80,Linux,1,0,Sri Lanka,716,normal
2025-12-03 18:02:40.290146,user_015,192.168.10.154,Android,1,0,USA,883,normal
2025-12-03 08:31:36.290146,user_045,192.168.7.112,Linux,1,0,USA,491,normal
2025-12-05 02:14:18.290146,user_034,192.168.2.229,MacOS,1,0,USA,504,normal
2025-12-06 19:10:33.297780,user_013,203.0.93.18,Linux,0,11,Unknown,12,anomalous
2025-12-05 23:06:26.290146,user_031,192.168.6.56,Android,1,0,UK,606,normal
2025-12-02 19:55:19.290146,user_009,192.168.7.87,Linux,1,0,USA,707,normal
2025-12-01 02:58:34.290146,user_007,192.168.9.104,Android,1,0,Australia,1681,normal
2025-12-02 03:30:20.290146,user_004,192.168.3.190,Windows,1,0,India,190,normal
2025-11-30 16:50:52.290146,user_034,192.168.6.43,Windows,1,0,Sri Lanka,237,normal
2025-12-01 06:41:40.290146,user_038,192.168.6.47,Android,1,0,India,1079,normal
2025-12-05 19:39:36.290146,user_036,192.168.4.244,Android,1,0,Sri Lanka,851,normal
2025-12-05 04:35:03.290146,user_011,192.168.8.42,iOS,1,0,UK,1147,normal
2025-12-03 03:50:55.290146,user_005,192.168.6.235,MacOS,1,0,UK,732,normal
2025-12-02 09:41:59.290146,user_021,192.168.8.24,MacOS,1,0,Australia,1197,normal
2025-12-03 07:30:53.290146,user_025,192.168.1.201,Windows,1,0,Australia,1547,normal
2025-12-03 06:17:15.290146,user_039,192.168.7.223,iOS,1,0,Australia,434,normal
2025-12-05 17:37:50.290146,user_008,192.168.7.33,iOS,1,0,USA,568,normal
2025-12-04 16:02:41.290146,user_014,192.168.1.200,Linux,1,0,India,698,normal
2025-12-03 21:48:52.290146,user_030,192.168.8.189,iOS,1,0,USA,724,normal
2025-12-03 08:42:43.290146,user_004,192.168.0.181,iOS,1,0,India,228,normal
2025-12-05 19:56:51.290146,user_002,192.168.5.209,Linux,1,0,India,142,normal
2025-12-03 15:15:06.290146,user_035,192.168.5.193,iOS,1,0,India,1141,normal
2025-12-02 19:07:00.290146,user_005,192.168.6.42,Linux,1,0,Australia,1591,normal
2025-11-30 02:50:47.290146,user_021,192.168.9.194,Linux,1,0,India,1232,normal
2025-12-04 00:47:47.290146,user_009,192.168.6.204,Linux,1,0,USA,1725,normal
2025-11-29 20:43:42.290146,user_043,192.168.6.219,Android,1,0,India,83,normal
2025-12-01 01:22:26.290146,user_049,192.168.6.154,Linux,1,0,India,1348,normal
2025-12-03 13:30:10.290146,user_007,192.168.2.187,MacOS,1,0,USA,1055,normal
2025-12-02 12:50:03.290146,user_001,192.168.4.126,Windows,1,0,UK,360,normal
2025-12-06 22:04:33.297780,user_022,203.0.12.181,iOS,0,19,Unknown,16,anomalous
2025-12-06 21:24:33.297780,user_028,185.199.108.1,Windows,1,0,Unknown,689,anomalous
2025-12-02 04:54:04.290146,user_045,192.168.5.156,Windows,1,0,Australia,67,normal
2025-12-03 12:04:35.290146,user_007,192.168.4.138,Windows,1,0,UK,863,normal
2025-12-02 22:48:28.290146,user_031,192.168.3.46,Android,1,0,India,1288,normal
2025-12-05 20:00:49.290146,user_015,192.168.7.63,Linux,1,0,Australia,325,normal
2025-12-02 16:47:13.290146,user_022,192.168.3.177,MacOS,1,0,UK,1020,normal
2025-12-02 11:02:21.290146,user_034,192.168.1.73,MacOS,1,0,Australia,803,normal
2025-12-01 16:48:36.290146,user_009,192.168.4.63,Android,1,0,Australia,146,normal
2025-12-03 13:10:21.290146,user_045,192.168.1.107,Android,1,0,Sri Lanka,1780,normal
2025-12-03 14:20:53.290146,user_022,192.168.4.28,iOS,1,0,UK,824,normal
2025-12-05 03:19:36.290146,user_008,192.168.9.10,Linux,1,0,Sri Lanka,508,normal
2025-11-30 08:08:48.290146,user_045,192.168.10.205,Android,1,0,Australia,1676,normal
2025-11-29 19:48:48.290146,user_015,192.168.9.181,Android,1,0,USA,475,normal
2025-12-04 08:23:33.290146,user_017,192.168.9.22,MacOS,1,0,UK,851,normal
2025-12-04 08:00:44.290146,user_037,192.168.1.221,iOS,1,0,Sri Lanka,1092,normal
2025-12-05 10:12:44.290146,user_016,192.168.5.136,Android,1,0,Australia,1761,normal
2025-12-06 13:17:42.290146,user_018,192.168.1.219,iOS,1,0,India,231,normal
2025-12-04 20:25:56.290146,user_042,192.168.5.18,Windows,1,0,UK,1083,normal
2025-12-06 01:05:12.290146,user_020,192.168.1.203,Windows,1,0,UK,727,normal
2025-12-02 00:25:02.290146,user_025,192.168.8.51,Android,1,0,India,946,normal
2025-12-03 14:40:07.290146,user_023,192.168.4.223,Android,1,0,Australia,1409,normal
2025-12-02 23:58:10.290146,user_024,192.168.7.124,iOS,1,0,Australia,1589,normal
2025-12-05 02:14:20.290146,user_027,192.168.9.238,iOS,1,0,USA,1267,normal
